Pixel Value, K index, L index
158, 0, 6
158, 0, 6
158, 0, 6
160, 0, 6
160, 0, 6
160, 0, 6
161, 0, 6
164, 0, 6
162, 0, 7
160, 0, 7
163, 0, 7
160, 0, 7
158, 0, 7
158, 0, 7
157, 0, 7
155, 0, 7
160, 0, 7
159, 0, 7
160, 0, 7
159, 0, 7
155, 0, 7
156, 0, 7
155, 0, 7
153, 0, 7
157, 0, 7
156, 0, 7
157, 0, 7
157, 0, 7
156, 0, 7
156, 0, 7
156, 0, 7
154, 0, 7
157, 0, 7
156, 0, 7
156, 0, 7
156, 0, 7
157, 0, 7
157, 0, 7
156, 0, 7
154, 0, 7
156, 0, 7
156, 0, 7
156, 0, 7
157, 0, 7
158, 0, 7
158, 0, 7
156, 0, 7
155, 0, 7
155, 0, 7
154, 0, 7
158, 0, 7
158, 0, 7
158, 0, 7
158, 0, 7
156, 0, 7
155, 0, 7
156, 0, 7
157, 0, 7
158, 0, 7
160, 0, 7
158, 0, 7
159, 0, 7
158, 0, 7
158, 0, 7
158, 0, 7
158, 0, 7
158, 0, 7
160, 0, 7
160, 0, 7
160, 0, 7
161, 0, 7
164, 0, 7
162, 1, 0
160, 1, 0
163, 1, 0
160, 1, 0
158, 1, 0
158, 1, 0
157, 1, 0
155, 1, 0
160, 1, 0
159, 1, 0
160, 1, 0
159, 1, 0
155, 1, 0
156, 1, 0
155, 1, 0
153, 1, 0
157, 1, 0
156, 1, 0
157, 1, 0
157, 1, 0
156, 1, 0
156, 1, 0
156, 1, 0
154, 1, 0
157, 1, 0
156, 1, 0
156, 1, 0
156, 1, 0
157, 1, 0
157, 1, 0
156, 1, 0
154, 1, 0
156, 1, 0
156, 1, 0
156, 1, 0
157, 1, 0
158, 1, 0
158, 1, 0
156, 1, 0
155, 1, 0
155, 1, 0
154, 1, 0
158, 1, 0
158, 1, 0
158, 1, 0
158, 1, 0
156, 1, 0
155, 1, 0
156, 1, 0
157, 1, 0
158, 1, 0
160, 1, 0
158, 1, 0
159, 1, 0
158, 1, 0
158, 1, 0
158, 1, 0
158, 1, 0
158, 1, 0
160, 1, 0
160, 1, 0
160, 1, 0
161, 1, 0
164, 1, 0
162, 1, 1
160, 1, 1
163, 1, 1
160, 1, 1
158, 1, 1
158, 1, 1
157, 1, 1
155, 1, 1
160, 1, 1
159, 1, 1
160, 1, 1
159, 1, 1
155, 1, 1
156, 1, 1
155, 1, 1
153, 1, 1
157, 1, 1
156, 1, 1
157, 1, 1
157, 1, 1
156, 1, 1
156, 1, 1
156, 1, 1
154, 1, 1
157, 1, 1
156, 1, 1
156, 1, 1
156, 1, 1
157, 1, 1
157, 1, 1
156, 1, 1
154, 1, 1
156, 1, 1
156, 1, 1
156, 1, 1
157, 1, 1
158, 1, 1
158, 1, 1
156, 1, 1
155, 1, 1
155, 1, 1
154, 1, 1
158, 1, 1
158, 1, 1
158, 1, 1
158, 1, 1
156, 1, 1
155, 1, 1
156, 1, 1
157, 1, 1
158, 1, 1
160, 1, 1
158, 1, 1
159, 1, 1
158, 1, 1
158, 1, 1
158, 1, 1
158, 1, 1
158, 1, 1
160, 1, 1
160, 1, 1
160, 1, 1
161, 1, 1
164, 1, 1
162, 1, 2
160, 1, 2
163, 1, 2
160, 1, 2
158, 1, 2
158, 1, 2
157, 1, 2
155, 1, 2
160, 1, 2
159, 1, 2
160, 1, 2
159, 1, 2
155, 1, 2
156, 1, 2
155, 1, 2
153, 1, 2
157, 1, 2
156, 1, 2
157, 1, 2
157, 1, 2
156, 1, 2
156, 1, 2
156, 1, 2
154, 1, 2
157, 1, 2
156, 1, 2
156, 1, 2
156, 1, 2
157, 1, 2
157, 1, 2
156, 1, 2
154, 1, 2
156, 1, 2
156, 1, 2
156, 1, 2
157, 1, 2
158, 1, 2
158, 1, 2
156, 1, 2
155, 1, 2
155, 1, 2
154, 1, 2
158, 1, 2
158, 1, 2
158, 1, 2
158, 1, 2
156, 1, 2
155, 1, 2
156, 1, 2
157, 1, 2
158, 1, 2
160, 1, 2
158, 1, 2
159, 1, 2
158, 1, 2
158, 1, 2
158, 1, 2
158, 1, 2
158, 1, 2
160, 1, 2
160, 1, 2
160, 1, 2
161, 1, 2
164, 1, 2
162, 1, 3
160, 1, 3
163, 1, 3
160, 1, 3
158, 1, 3
158, 1, 3
157, 1, 3
155, 1, 3
160, 1, 3
159, 1, 3
160, 1, 3
159, 1, 3
155, 1, 3
156, 1, 3
155, 1, 3
153, 1, 3
157, 1, 3
156, 1, 3
157, 1, 3
157, 1, 3
156, 1, 3
156, 1, 3
156, 1, 3
154, 1, 3
157, 1, 3
156, 1, 3
156, 1, 3
156, 1, 3
157, 1, 3
157, 1, 3
156, 1, 3
154, 1, 3
156, 1, 3
156, 1, 3
156, 1, 3
157, 1, 3
158, 1, 3
158, 1, 3
156, 1, 3
155, 1, 3
155, 1, 3
154, 1, 3
158, 1, 3
158, 1, 3
158, 1, 3
158, 1, 3
156, 1, 3
155, 1, 3
156, 1, 3
157, 1, 3
158, 1, 3
160, 1, 3
158, 1, 3
159, 1, 3
158, 1, 3
158, 1, 3
158, 1, 3
158, 1, 3
158, 1, 3
160, 1, 3
160, 1, 3
160, 1, 3
161, 1, 3
164, 1, 3
162, 1, 4
160, 1, 4
163, 1, 4
160, 1, 4
158, 1, 4
158, 1, 4
157, 1, 4
155, 1, 4
160, 1, 4
159, 1, 4
160, 1, 4
159, 1, 4
155, 1, 4
156, 1, 4
155, 1, 4
153, 1, 4
157, 1, 4
156, 1, 4
157, 1, 4
157, 1, 4
156, 1, 4
156, 1, 4
156, 1, 4
154, 1, 4
157, 1, 4
156, 1, 4
156, 1, 4
156, 1, 4
157, 1, 4
157, 1, 4
156, 1, 4
154, 1, 4
156, 1, 4
156, 1, 4
156, 1, 4
157, 1, 4
158, 1, 4
158, 1, 4
156, 1, 4
155, 1, 4
155, 1, 4
154, 1, 4
158, 1, 4
158, 1, 4
158, 1, 4
158, 1, 4
156, 1, 4
155, 1, 4
156, 1, 4
157, 1, 4
158, 1, 4
160, 1, 4
158, 1, 4
159, 1, 4
158, 1, 4
158, 1, 4
158, 1, 4
158, 1, 4
158, 1, 4
160, 1, 4
160, 1, 4
160, 1, 4
161, 1, 4
164, 1, 4
162, 1, 5
160, 1, 5
163, 1, 5
160, 1, 5
158, 1, 5
158, 1, 5
157, 1, 5
155, 1, 5
160, 1, 5
159, 1, 5
160, 1, 5
159, 1, 5
155, 1, 5
156, 1, 5
155, 1, 5
153, 1, 5
157, 1, 5
156, 1, 5
157, 1, 5
157, 1, 5
156, 1, 5
156, 1, 5
156, 1, 5
154, 1, 5
157, 1, 5
156, 1, 5
156, 1, 5
156, 1, 5
157, 1, 5
157, 1, 5
156, 1, 5
154, 1, 5
156, 1, 5
156, 1, 5
156, 1, 5
157, 1, 5
158, 1, 5
158, 1, 5
156, 1, 5
155, 1, 5
155, 1, 5
154, 1, 5
158, 1, 5
158, 1, 5
158, 1, 5
158, 1, 5
156, 1, 5
155, 1, 5
156, 1, 5
157, 1, 5
158, 1, 5
160, 1, 5
158, 1, 5
159, 1, 5
158, 1, 5
158, 1, 5
158, 1, 5
158, 1, 5
158, 1, 5
160, 1, 5
160, 1, 5
160, 1, 5
161, 1, 5
164, 1, 5
162, 1, 6
160, 1, 6
163, 1, 6
160, 1, 6
158, 1, 6
158, 1, 6
157, 1, 6
155, 1, 6
160, 1, 6
159, 1, 6
160, 1, 6
159, 1, 6
155, 1, 6
156, 1, 6
155, 1, 6
153, 1, 6
157, 1, 6
156, 1, 6
157, 1, 6
157, 1, 6
156, 1, 6
156, 1, 6
156, 1, 6
154, 1, 6
157, 1, 6
156, 1, 6
156, 1, 6
156, 1, 6
157, 1, 6
157, 1, 6
156, 1, 6
154, 1, 6
156, 1, 6
156, 1, 6
156, 1, 6
157, 1, 6
158, 1, 6
158, 1, 6
156, 1, 6
155, 1, 6
155, 1, 6
154, 1, 6
158, 1, 6
158, 1, 6
158, 1, 6
158, 1, 6
156, 1, 6
155, 1, 6
156, 1, 6
157, 1, 6
158, 1, 6
160, 1, 6
158, 1, 6
159, 1, 6
158, 1, 6
158, 1, 6
158, 1, 6
158, 1, 6
158, 1, 6
160, 1, 6
160, 1, 6
160, 1, 6
161, 1, 6
164, 1, 6
162, 1, 7
160, 1, 7
163, 1, 7
160, 1, 7
158, 1, 7
158, 1, 7
157, 1, 7
155, 1, 7
160, 1, 7
159, 1, 7
160, 1, 7
159, 1, 7
155, 1, 7
156, 1, 7
155, 1, 7
153, 1, 7
157, 1, 7
156, 1, 7
157, 1, 7
157, 1, 7
156, 1, 7
156, 1, 7
156, 1, 7
154, 1, 7
157, 1, 7
156, 1, 7
156, 1, 7
156, 1, 7
157, 1, 7
157, 1, 7
156, 1, 7
154, 1, 7
156, 1, 7
156, 1, 7
156, 1, 7
157, 1, 7
158, 1, 7
158, 1, 7
156, 1, 7
155, 1, 7
155, 1, 7
154, 1, 7
158, 1, 7
158, 1, 7
158, 1, 7
158, 1, 7
156, 1, 7
155, 1, 7
156, 1, 7
157, 1, 7
158, 1, 7
160, 1, 7
158, 1, 7
159, 1, 7
158, 1, 7
158, 1, 7
158, 1, 7
158, 1, 7
158, 1, 7
160, 1, 7
160, 1, 7
160, 1, 7
161, 1, 7
164, 1, 7
162, 2, 0
160, 2, 0
163, 2, 0
160, 2, 0
158, 2, 0
158, 2, 0
157, 2, 0
155, 2, 0
160, 2, 0
159, 2, 0
160, 2, 0
159, 2, 0
155, 2, 0
156, 2, 0
155, 2, 0
153, 2, 0
157, 2, 0
156, 2, 0
157, 2, 0
157, 2, 0
156, 2, 0
156, 2, 0
156, 2, 0
154, 2, 0
157, 2, 0
156, 2, 0
156, 2, 0
156, 2, 0
157, 2, 0
157, 2, 0
156, 2, 0
154, 2, 0
156, 2, 0
156, 2, 0
156, 2, 0
157, 2, 0
158, 2, 0
158, 2, 0
156, 2, 0
155, 2, 0
155, 2, 0
154, 2, 0
158, 2, 0
158, 2, 0
158, 2, 0
158, 2, 0
156, 2, 0
155, 2, 0
156, 2, 0
157, 2, 0
158, 2, 0
160, 2, 0
158, 2, 0
159, 2, 0
158, 2, 0
158, 2, 0
158, 2, 0
158, 2, 0
158, 2, 0
160, 2, 0
160, 2, 0
160, 2, 0
161, 2, 0
164, 2, 0
162, 2, 1
160, 2, 1
163, 2, 1
160, 2, 1
158, 2, 1
158, 2, 1
157, 2, 1
155, 2, 1
160, 2, 1
159, 2, 1
160, 2, 1
159, 2, 1
155, 2, 1
156, 2, 1
155, 2, 1
153, 2, 1
157, 2, 1
156, 2, 1
157, 2, 1
157, 2, 1
156, 2, 1
156, 2, 1
156, 2, 1
154, 2, 1
157, 2, 1
156, 2, 1
156, 2, 1
156, 2, 1
157, 2, 1
157, 2, 1
156, 2, 1
154, 2, 1
156, 2, 1
156, 2, 1
156, 2, 1
157, 2, 1
158, 2, 1
158, 2, 1
156, 2, 1
155, 2, 1
155, 2, 1
154, 2, 1
158, 2, 1
158, 2, 1
158, 2, 1
158, 2, 1
156, 2, 1
155, 2, 1
156, 2, 1
157, 2, 1
158, 2, 1
160, 2, 1
158, 2, 1
159, 2, 1
158, 2, 1
158, 2, 1
158, 2, 1
158, 2, 1
158, 2, 1
160, 2, 1
160, 2, 1
160, 2, 1
161, 2, 1
164, 2, 1
162, 2, 2
160, 2, 2
163, 2, 2
160, 2, 2
158, 2, 2
158, 2, 2
157, 2, 2
155, 2, 2
160, 2, 2
159, 2, 2
160, 2, 2
159, 2, 2
155, 2, 2
156, 2, 2
155, 2, 2
153, 2, 2
157, 2, 2
156, 2, 2
157, 2, 2
157, 2, 2
156, 2, 2
156, 2, 2
156, 2, 2
154, 2, 2
157, 2, 2
156, 2, 2
156, 2, 2
156, 2, 2
157, 2, 2
157, 2, 2
156, 2, 2
154, 2, 2
156, 2, 2
156, 2, 2
156, 2, 2
157, 2, 2
158, 2, 2
158, 2, 2
156, 2, 2
155, 2, 2
155, 2, 2
154, 2, 2
158, 2, 2
158, 2, 2
158, 2, 2
158, 2, 2
156, 2, 2
155, 2, 2
156, 2, 2
157, 2, 2
158, 2, 2
160, 2, 2
158, 2, 2
159, 2, 2
158, 2, 2
158, 2, 2
158, 2, 2
158, 2, 2
158, 2, 2
160, 2, 2
160, 2, 2
160, 2, 2
161, 2, 2
164, 2, 2
162, 2, 3
160, 2, 3
163, 2, 3
160, 2, 3
158, 2, 3
158, 2, 3
157, 2, 3
155, 2, 3
160, 2, 3
159, 2, 3
160, 2, 3
159, 2, 3
155, 2, 3
156, 2, 3
155, 2, 3
153, 2, 3
157, 2, 3
156, 2, 3
157, 2, 3
157, 2, 3
156, 2, 3
156, 2, 3
156, 2, 3
154, 2, 3
157, 2, 3
156, 2, 3
156, 2, 3
156, 2, 3
157, 2, 3
157, 2, 3
156, 2, 3
154, 2, 3
156, 2, 3
156, 2, 3
156, 2, 3
157, 2, 3
158, 2, 3
158, 2, 3
156, 2, 3
155, 2, 3
155, 2, 3
154, 2, 3
158, 2, 3
158, 2, 3
158, 2, 3
158, 2, 3
156, 2, 3
155, 2, 3
156, 2, 3
157, 2, 3
158, 2, 3
160, 2, 3
158, 2, 3
159, 2, 3
158, 2, 3
158, 2, 3
158, 2, 3
158, 2, 3
158, 2, 3
160, 2, 3
160, 2, 3
160, 2, 3
161, 2, 3
164, 2, 3
162, 2, 4
160, 2, 4
163, 2, 4
160, 2, 4
158, 2, 4
158, 2, 4
157, 2, 4
155, 2, 4
160, 2, 4
159, 2, 4
160, 2, 4
159, 2, 4
155, 2, 4
156, 2, 4
155, 2, 4
153, 2, 4
157, 2, 4
156, 2, 4
157, 2, 4
157, 2, 4
156, 2, 4
156, 2, 4
156, 2, 4
154, 2, 4
157, 2, 4
156, 2, 4
156, 2, 4
156, 2, 4
157, 2, 4
157, 2, 4
156, 2, 4
154, 2, 4
156, 2, 4
156, 2, 4
156, 2, 4
157, 2, 4
158, 2, 4
158, 2, 4
156, 2, 4
155, 2, 4
155, 2, 4
154, 2, 4
158, 2, 4
158, 2, 4
158, 2, 4
158, 2, 4
156, 2, 4
155, 2, 4
156, 2, 4
157, 2, 4
158, 2, 4
160, 2, 4
158, 2, 4
159, 2, 4
158, 2, 4
158, 2, 4
158, 2, 4
158, 2, 4
158, 2, 4
160, 2, 4
160, 2, 4
160, 2, 4
161, 2, 4
164, 2, 4
162, 2, 5
160, 2, 5
163, 2, 5
160, 2, 5
158, 2, 5
158, 2, 5
157, 2, 5
155, 2, 5
160, 2, 5
159, 2, 5
160, 2, 5
159, 2, 5
155, 2, 5
156, 2, 5
155, 2, 5
153, 2, 5
157, 2, 5
156, 2, 5
157, 2, 5
157, 2, 5
156, 2, 5
156, 2, 5
156, 2, 5
154, 2, 5
157, 2, 5
156, 2, 5
156, 2, 5
156, 2, 5
157, 2, 5
157, 2, 5
156, 2, 5
154, 2, 5
156, 2, 5
156, 2, 5
156, 2, 5
157, 2, 5
158, 2, 5
158, 2, 5
156, 2, 5
155, 2, 5
155, 2, 5
154, 2, 5
158, 2, 5
158, 2, 5
158, 2, 5
158, 2, 5
156, 2, 5
155, 2, 5
156, 2, 5
157, 2, 5
158, 2, 5
160, 2, 5
158, 2, 5
159, 2, 5
158, 2, 5
158, 2, 5
158, 2, 5
158, 2, 5
158, 2, 5
160, 2, 5
160, 2, 5
160, 2, 5
161, 2, 5
164, 2, 5
162, 2, 6
160, 2, 6
163, 2, 6
160, 2, 6
158, 2, 6
158, 2, 6
157, 2, 6
155, 2, 6
160, 2, 6
159, 2, 6
160, 2, 6
159, 2, 6
155, 2, 6
156, 2, 6
155, 2, 6
153, 2, 6
157, 2, 6
156, 2, 6
157, 2, 6
157, 2, 6
156, 2, 6
156, 2, 6
156, 2, 6
154, 2, 6
157, 2, 6
156, 2, 6
156, 2, 6
156, 2, 6
157, 2, 6
157, 2, 6
156, 2, 6
154, 2, 6
156, 2, 6
156, 2, 6
156, 2, 6
157, 2, 6
158, 2, 6
158, 2, 6
156, 2, 6
155, 2, 6
155, 2, 6
154, 2, 6
158, 2, 6
158, 2, 6
158, 2, 6
158, 2, 6
156, 2, 6
155, 2, 6
156, 2, 6
157, 2, 6
158, 2, 6
160, 2, 6
158, 2, 6
159, 2, 6
158, 2, 6
158, 2, 6
158, 2, 6
158, 2, 6
158, 2, 6
160, 2, 6
160, 2, 6
160, 2, 6
161, 2, 6
164, 2, 6
162, 2, 7
160, 2, 7
163, 2, 7
160, 2, 7
158, 2, 7
158, 2, 7
157, 2, 7
155, 2, 7
160, 2, 7
159, 2, 7
160, 2, 7
159, 2, 7
155, 2, 7
156, 2, 7
155, 2, 7
153, 2, 7
157, 2, 7
156, 2, 7
157, 2, 7
157, 2, 7
156, 2, 7
156, 2, 7
156, 2, 7
154, 2, 7
157, 2, 7
156, 2, 7
156, 2, 7
156, 2, 7
157, 2, 7
157, 2, 7
156, 2, 7
154, 2, 7
156, 2, 7
156, 2, 7
156, 2, 7
157, 2, 7
158, 2, 7
158, 2, 7
156, 2, 7
155, 2, 7
155, 2, 7
154, 2, 7
158, 2, 7
158, 2, 7
158, 2, 7
158, 2, 7
156, 2, 7
155, 2, 7
156, 2, 7
157, 2, 7
158, 2, 7
160, 2, 7
158, 2, 7
159, 2, 7
158, 2, 7
158, 2, 7
158, 2, 7
158, 2, 7
158, 2, 7
160, 2, 7
160, 2, 7
160, 2, 7
161, 2, 7
164, 2, 7
162, 3, 0
160, 3, 0
163, 3, 0
160, 3, 0
158, 3, 0
158, 3, 0
157, 3, 0
155, 3, 0
160, 3, 0
159, 3, 0
160, 3, 0
159, 3, 0
155, 3, 0
156, 3, 0
155, 3, 0
153, 3, 0
157, 3, 0
156, 3, 0
157, 3, 0
157, 3, 0
156, 3, 0
156, 3, 0
156, 3, 0
154, 3, 0
157, 3, 0
156, 3, 0
156, 3, 0
156, 3, 0
157, 3, 0
157, 3, 0
156, 3, 0
154, 3, 0
156, 3, 0
156, 3, 0
156, 3, 0
157, 3, 0
158, 3, 0
158, 3, 0
156, 3, 0
155, 3, 0
155, 3, 0
154, 3, 0
158, 3, 0
158, 3, 0
158, 3, 0
158, 3, 0
156, 3, 0
155, 3, 0
156, 3, 0
157, 3, 0
158, 3, 0
160, 3, 0
158, 3, 0
159, 3, 0
158, 3, 0
158, 3, 0
158, 3, 0
158, 3, 0
158, 3, 0
160, 3, 0
160, 3, 0
160, 3, 0
161, 3, 0
164, 3, 0
162, 3, 1
160, 3, 1
163, 3, 1
160, 3, 1
158, 3, 1
158, 3, 1
157, 3, 1
155, 3, 1
160, 3, 1
159, 3, 1
160, 3, 1
159, 3, 1
155, 3, 1
156, 3, 1
155, 3, 1
153, 3, 1
157, 3, 1
156, 3, 1
157, 3, 1
157, 3, 1
156, 3, 1
156, 3, 1
156, 3, 1
154, 3, 1
157, 3, 1
156, 3, 1
156, 3, 1
156, 3, 1
157, 3, 1
157, 3, 1
156, 3, 1
154, 3, 1
156, 3, 1
156, 3, 1
156, 3, 1
157, 3, 1
158, 3, 1
158, 3, 1
156, 3, 1
155, 3, 1
155, 3, 1
154, 3, 1
158, 3, 1
158, 3, 1
158, 3, 1
158, 3, 1
156, 3, 1
155, 3, 1
156, 3, 1
157, 3, 1
158, 3, 1
160, 3, 1
158, 3, 1
159, 3, 1
158, 3, 1
158, 3, 1
158, 3, 1
158, 3, 1
158, 3, 1
160, 3, 1
160, 3, 1
160, 3, 1
161, 3, 1
164, 3, 1
162, 3, 2
160, 3, 2
163, 3, 2
160, 3, 2
158, 3, 2
158, 3, 2
157, 3, 2
155, 3, 2
160, 3, 2
159, 3, 2
160, 3, 2
159, 3, 2
155, 3, 2
156, 3, 2
155, 3, 2
153, 3, 2
157, 3, 2
156, 3, 2
157, 3, 2
157, 3, 2
156, 3, 2
156, 3, 2
156, 3, 2
154, 3, 2
157, 3, 2
156, 3, 2
156, 3, 2
156, 3, 2
157, 3, 2
157, 3, 2
156, 3, 2
154, 3, 2
156, 3, 2
156, 3, 2
156, 3, 2
157, 3, 2
158, 3, 2
158, 3, 2
156, 3, 2
155, 3, 2
155, 3, 2
154, 3, 2
158, 3, 2
158, 3, 2
158, 3, 2
158, 3, 2
156, 3, 2
155, 3, 2
156, 3, 2
157, 3, 2
158, 3, 2
160, 3, 2
158, 3, 2
159, 3, 2
158, 3, 2
158, 3, 2
158, 3, 2
158, 3, 2
158, 3, 2
160, 3, 2
160, 3, 2
160, 3, 2
161, 3, 2
164, 3, 2
162, 3, 3
160, 3, 3
163, 3, 3
160, 3, 3
158, 3, 3
158, 3, 3
157, 3, 3
155, 3, 3
160, 3, 3
159, 3, 3
160, 3, 3
159, 3, 3
155, 3, 3
156, 3, 3
155, 3, 3
153, 3, 3
157, 3, 3
156, 3, 3
